Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
325,2,79,445.5,384.167,0,83.7,97.36,92.154,NA,0,NA,0,-180
326,2,80,444.167,384.167,0,73.6,98.693,93.486,NA,1.333,NA,180,180
327,2,81,442.833,384.833,0,58.5,100.184,94.857,NA,1.491,NA,153.435,-26.565
328,2,82,440.167,384.833,0,65.7,102.851,97.518,NA,2.667,NA,180,26.565
329,2,83,440.167,384.833,0,61.8,102.851,97.518,NA,0,NA,0,-180
330,2,84,440.167,384.833,0,61.8,102.851,97.518,NA,0,NA,0,0
331,2,85,437.5,384.167,0,65.1,105.599,100.142,NA,2.749,NA,-165.964,-165.964
332,2,86,436.167,384.167,0,58.6,106.933,101.474,NA,1.333,NA,180,-14.036
333,2,87,436.167,384.167,0,62.1,106.933,101.474,NA,0,NA,0,-180
334,2,88,434.833,384.167,0,43.5,108.266,102.805,NA,1.333,NA,180,180
335,2,89,434.167,382.833,0,44.1,109.757,103.411,NA,1.491,NA,-116.565,63.435
336,2,90,434.167,382.833,0,62.1,109.757,103.411,NA,0,NA,0,116.565
337,2,91,434.167,382.833,0,70.2,109.757,103.411,NA,0,NA,0,0
338,2,92,430.833,382.833,0,65.2,113.09,106.742,NA,3.333,NA,180,180
339,2,93,430.833,382.833,0,55.2,113.09,106.742,NA,0,NA,0,-180
340,2,94,430.833,382.167,0,65.1,113.757,106.719,NA,0.667,NA,-90,-90
341,2,95,430.833,382.167,0,61.8,113.757,106.719,NA,0,NA,0,90
342,2,96,430.833,382.167,0,65.1,113.757,106.719,NA,0,NA,0,0
343,2,97,430.167,382.167,0,65.7,114.423,107.385,NA,0.667,NA,180,180
344,2,98,428.167,381.5,0,51.7,116.532,109.366,NA,2.108,NA,-161.565,18.435
345,2,99,425.5,381.5,0,51.7,119.198,112.032,NA,2.667,NA,180,-18.435
346,2,100,425.5,381.5,0,44.7,119.198,112.032,NA,0,NA,0,-180
347,2,101,425.5,381.5,0,43.8,119.198,112.032,NA,0,NA,0,0
348,2,102,425.5,381.5,0,44.1,119.198,112.032,NA,0,NA,0,0
349,2,103,424.167,379.5,0,51,121.602,113.335,NA,2.404,NA,-123.69,-123.69
350,2,104,422.833,378.167,0,68.8,123.488,114.669,NA,1.886,NA,-135,-11.31
351,2,105,422.167,377.5,0,50.7,124.43,115.341,NA,0.943,NA,-135,0
352,2,106,422.167,377.5,0,55.6,124.43,115.341,NA,0,NA,0,135
353,2,107,422.167,376.833,0,58.8,125.097,115.351,NA,0.667,NA,-90,-90
354,2,108,419.5,374.833,0,51.9,128.43,118.068,NA,3.333,NA,-143.13,-53.13
355,2,109,419.5,374.833,0,52.2,128.43,118.068,NA,0,NA,0,143.13
356,2,110,419.5,374.833,0,52.8,128.43,118.068,NA,0,NA,0,0
357,2,111,418.833,372.167,0,77.8,131.179,118.854,NA,2.749,NA,-104.036,-104.036
358,2,112,418.833,372.167,0,71.3,131.179,118.854,NA,0,NA,0,104.036
359,2,113,417.5,372.167,0,54.6,132.512,120.185,NA,1.333,NA,180,180
360,2,114,417.5,372.167,0,47.2,132.512,120.185,NA,0,NA,0,-180
361,2,115,417.5,370.167,0,77.2,134.512,120.313,NA,2,NA,-90,-90
362,2,116,417.5,368.167,0,98.8,136.512,120.473,NA,2,NA,-90,0
363,2,117,417.5,367.5,0,82.9,137.179,120.534,NA,0.667,NA,-90,0
364,2,118,417.5,366.833,0,87.9,137.846,120.599,NA,0.667,NA,-90,0
365,2,119,417.5,365.5,0,84.4,139.179,120.738,NA,1.333,NA,-90,0
366,2,120,417.5,365.5,0,72.1,139.179,120.738,NA,0,NA,0,90
367,2,121,416.167,361.5,0,82.6,143.396,122.565,NA,4.216,NA,-108.435,-108.435
368,2,122,416.167,360.167,0,91.9,144.729,122.761,NA,1.333,NA,-90,18.435
369,2,123,416.167,360.167,0,73,144.729,122.761,NA,0,NA,0,90
370,2,124,416.167,360.167,0,80.8,144.729,122.761,NA,0,NA,0,0
371,2,125,416.167,358.167,0,94.9,146.729,123.081,NA,2,NA,-90,-90
372,2,126,416.167,358.167,0,87.4,146.729,123.081,NA,0,NA,0,90
373,2,127,414.167,358.167,0,65.1,148.729,125.053,NA,2,NA,180,180
374,2,128,414.167,358.167,0,51,148.729,125.053,NA,0,NA,0,-180
375,2,129,414.167,358.167,0,58.5,148.729,125.053,NA,0,NA,0,0
376,2,130,414.167,358.167,0,55.8,148.729,125.053,NA,0,NA,0,0
377,2,131,414.167,358.167,0,55.2,148.729,125.053,NA,0,NA,0,0
378,2,132,414.167,358.167,0,47.8,148.729,125.053,NA,0,NA,0,0
379,2,133,414.833,356.167,0,69.7,150.837,124.743,NA,2.108,NA,-71.565,-71.565
380,2,134,414.833,358.833,0,46.5,153.504,124.286,NA,2.667,NA,90,161.565
381,2,135,414.833,358.833,0,46.5,153.504,124.286,NA,0,NA,0,-90
382,2,136,413.5,358.833,0,41.1,154.837,125.603,NA,1.333,NA,180,180
383,2,137,413.5,358.833,0,46.5,154.837,125.603,NA,0,NA,0,-180
384,2,138,412.833,358.833,0,40,155.504,126.261,NA,0.667,NA,180,180
385,2,139,412.833,356.833,0,55.6,157.504,126.593,NA,2,NA,-90,90
386,2,140,412.833,357.5,0,40.5,158.17,126.479,NA,0.667,NA,90,180
387,2,141,412.167,357.5,0,25.2,158.837,127.136,NA,0.667,NA,180,90
388,2,142,412.167,357.5,0,39.9,158.837,127.136,NA,0,NA,0,-180
389,2,143,412.167,356.167,0,29.4,160.17,127.366,NA,1.333,NA,-90,-90
390,2,144,412.167,356.167,0,32.4,160.17,127.366,NA,0,NA,0,90
391,2,145,412.167,356.167,0,40,160.17,127.366,NA,0,NA,0,0
392,2,146,412.833,356.167,0,42.9,160.837,126.711,NA,0.667,NA,0,0
393,2,147,412.833,356.167,0,35.5,160.837,126.711,NA,0,NA,0,0
394,2,148,412.833,356.167,0,43.9,160.837,126.711,NA,0,NA,0,0
395,2,149,412.833,356.167,0,41.7,160.837,126.711,NA,0,NA,0,0
396,2,150,412.833,356.167,0,24.9,160.837,126.711,NA,0,NA,0,0
397,2,151,412.833,356.167,0,46.9,160.837,126.711,NA,0,NA,0,0
398,2,152,414.167,352.833,0,50.5,164.427,126.044,NA,3.59,NA,-68.199,-68.199
399,2,153,414.167,352.833,0,47.8,164.427,126.044,NA,0,NA,0,68.199
400,2,154,414.167,354.833,0,41.1,166.427,125.647,NA,2,NA,90,90
401,2,155,414.167,354.833,0,51.9,166.427,125.647,NA,0,NA,0,-90
402,2,156,414.167,354.833,0,40.5,166.427,125.647,NA,0,NA,0,0
403,2,157,414.167,354.833,0,43.5,166.427,125.647,NA,0,NA,0,0
404,2,158,414.167,354.833,0,40.5,166.427,125.647,NA,0,NA,0,0
405,2,159,414.167,354.833,0,39.9,166.427,125.647,NA,0,NA,0,0
406,2,160,414.167,354.833,0,34.8,166.427,125.647,NA,0,NA,0,0
407,2,161,416.833,355.5,0,47.7,169.176,122.902,NA,2.749,NA,14.036,14.036
408,2,162,417.5,355.5,0,51.9,169.843,122.247,NA,0.667,NA,0,-14.036
409,2,163,419.5,356.167,0,64.5,171.951,120.157,NA,2.108,NA,18.435,18.435
410,2,164,421.5,356.167,0,76.5,173.951,118.194,NA,2,NA,0,-18.435
411,2,165,422.833,357.5,0,73.6,175.836,116.634,NA,1.886,NA,45,45
412,2,166,423.5,357.5,0,76.6,176.503,115.979,NA,0.667,NA,0,-45
413,2,167,423.5,357.5,0,81.1,176.503,115.979,NA,0,NA,0,0
414,2,168,424.833,358.167,0,87.1,177.994,114.546,NA,1.491,NA,26.565,26.565
415,2,169,424.833,358.167,0,93.7,177.994,114.546,NA,0,NA,0,-26.565
416,2,170,424.833,358.833,0,83.2,178.66,114.428,NA,0.667,NA,90,90
417,2,171,425.5,358.833,0,93.6,179.327,113.772,NA,0.667,NA,0,-90
418,2,172,426.167,358.833,0,106.5,179.994,113.115,NA,0.667,NA,0,0
419,2,173,425.5,358.167,0,127.6,180.937,113.891,NA,0.943,NA,-135,-135
420,2,174,425.5,360.167,0,110.2,182.937,113.545,NA,2,NA,90,-135
421,2,175,426.833,360.833,0,94.2,184.427,112.121,NA,1.491,NA,26.565,-63.435
422,2,176,427.5,360.833,0,127.9,185.094,111.463,NA,0.667,NA,0,-26.565
423,2,177,428.167,361.5,0,91.3,186.037,110.699,NA,0.943,NA,45,45
424,2,178,428.167,362.833,0,92.4,187.37,110.498,NA,1.333,NA,90,45
425,2,179,428.167,362.833,0,94.2,187.37,110.498,NA,0,NA,0,-90
426,2,180,428.167,362.833,0,106.8,187.37,110.498,NA,0,NA,0,0
427,2,181,428.167,362.833,0,105.6,187.37,110.498,NA,0,NA,0,0
428,2,182,428.167,362.833,0,109,187.37,110.498,NA,0,NA,0,0
429,2,183,430.833,363.5,0,112.3,190.119,107.763,NA,2.749,NA,14.036,14.036
430,2,184,430.833,363.5,0,115.3,190.119,107.763,NA,0,NA,0,-14.036
431,2,185,430.833,363.5,0,120.1,190.119,107.763,NA,0,NA,0,0
432,2,186,430.833,363.5,0,123.7,190.119,107.763,NA,0,NA,0,0
433,2,187,430.833,363.5,0,127.9,190.119,107.763,NA,0,NA,0,0
434,2,188,430.833,363.5,0,127.9,190.119,107.763,NA,0,NA,0,0
435,2,189,430.833,363.5,0,133.6,190.119,107.763,NA,0,NA,0,0
436,2,190,430.833,363.5,0,130.9,190.119,107.763,NA,0,NA,0,0
437,2,191,430.833,363.5,0,130.9,190.119,107.763,NA,0,NA,0,0
438,2,192,430.833,363.5,0,129.7,190.119,107.763,NA,0,NA,0,0
439,2,193,430.833,363.5,0,130.9,190.119,107.763,NA,0,NA,0,0
440,2,194,430.833,363.5,0,134.2,190.119,107.763,NA,0,NA,0,0
441,2,195,430.833,363.5,0,128.2,190.119,107.763,NA,0,NA,0,0
442,2,196,430.833,363.5,0,130,190.119,107.763,NA,0,NA,0,0
443,2,197,430.833,363.5,0,130,190.119,107.763,NA,0,NA,0,0
444,2,198,431.5,365.5,0,102.7,192.227,106.835,NA,2.108,NA,71.565,71.565
445,2,199,433.5,367.5,0,90.6,195.055,104.616,NA,2.828,NA,45,-26.565
446,2,200,433.5,366.833,0,94.8,195.722,104.69,NA,0.667,NA,-90,-135
447,2,201,433.5,366.833,0,108.6,195.722,104.69,NA,0,NA,0,90
448,2,202,433.5,366.833,0,109.9,195.722,104.69,NA,0,NA,0,0
449,2,203,434.167,366.833,0,109.8,196.389,104.028,NA,0.667,NA,0,0
450,2,204,434.167,366.833,0,116.4,196.389,104.028,NA,0,NA,0,0
451,2,205,434.167,366.833,0,115.3,196.389,104.028,NA,0,NA,0,0
452,2,206,434.167,366.833,0,115.3,196.389,104.028,NA,0,NA,0,0
453,2,207,434.167,366.833,0,109.3,196.389,104.028,NA,0,NA,0,0
454,2,208,438.167,366.833,0,127.3,200.389,100.056,NA,4,NA,0,0
455,2,209,437.5,366.167,0,129.7,201.332,100.799,NA,0.943,NA,-135,-135
456,2,210,436.833,366.167,0,138.7,201.998,101.46,NA,0.667,NA,180,-45
457,2,211,436.833,366.167,0,138.7,201.998,101.46,NA,0,NA,0,-180
458,2,212,436.833,366.833,0,134.8,202.665,101.379,NA,0.667,NA,90,90
459,2,213,436.833,367.5,0,131.5,203.332,101.303,NA,0.667,NA,90,0
460,2,214,436.833,367.5,0,130.3,203.332,101.303,NA,0,NA,0,-90
461,2,215,436.833,367.5,0,138.1,203.332,101.303,NA,0,NA,0,0
462,2,216,435.5,370.167,0,120.7,206.313,102.368,NA,2.981,NA,116.565,116.565
463,2,217,435.5,370.167,0,126.7,206.313,102.368,NA,0,NA,0,-116.565
464,2,218,435.5,370.167,0,130.3,206.313,102.368,NA,0,NA,0,0
465,2,219,435.5,370.167,0,129.7,206.313,102.368,NA,0,NA,0,0
466,2,220,438.167,372.167,0,108.7,209.646,99.557,NA,3.333,NA,36.87,36.87
467,2,221,438.167,372.167,0,116.1,209.646,99.557,NA,0,NA,0,-36.87
468,2,222,438.833,372.167,0,127.9,210.313,98.892,NA,0.667,NA,0,0
469,2,223,438.167,373.5,0,106.6,211.804,99.476,NA,1.491,NA,116.565,116.565
470,2,224,438.167,373.5,0,109.9,211.804,99.476,NA,0,NA,0,-116.565
471,2,225,438.167,373.5,0,109.9,211.804,99.476,NA,0,NA,0,0
472,2,226,438.833,374.167,0,116.8,212.747,98.777,NA,0.943,NA,45,45
473,2,227,436.833,373.5,0,116.7,214.855,100.808,NA,2.108,NA,-161.565,153.435
474,2,228,435.5,373.5,0,123.7,216.188,102.139,NA,1.333,NA,180,-18.435
475,2,229,436.167,372.833,0,127.9,217.131,101.511,NA,0.943,NA,-45,135
476,2,230,436.167,372.833,0,123.7,217.131,101.511,NA,0,NA,0,45
477,2,231,436.167,372.833,0,129.7,217.131,101.511,NA,0,NA,0,0
478,2,232,436.167,372.833,0,127.9,217.131,101.511,NA,0,NA,0,0
479,2,233,436.167,372.833,0,127.9,217.131,101.511,NA,0,NA,0,0
480,2,234,436.833,374.167,0,123.7,218.622,100.775,NA,1.491,NA,63.435,63.435
481,2,235,435.5,375.5,0,121,220.507,102.054,NA,1.886,NA,135,71.565
482,2,236,436.167,376.167,0,124,221.45,101.368,NA,0.943,NA,45,-90
483,2,237,436.167,376.167,0,131.2,221.45,101.368,NA,0,NA,0,-45
484,2,238,436.167,376.167,0,131.2,221.45,101.368,NA,0,NA,0,0
485,2,239,436.167,376.167,0,127,221.45,101.368,NA,0,NA,0,0
486,2,240,436.167,376.167,0,127.3,221.45,101.368,NA,0,NA,0,0
487,2,241,436.167,376.167,0,126.7,221.45,101.368,NA,0,NA,0,0
488,2,242,436.167,376.167,0,130.6,221.45,101.368,NA,0,NA,0,0
489,2,243,436.167,376.167,0,139,221.45,101.368,NA,0,NA,0,0
490,2,244,436.167,376.167,0,130.9,221.45,101.368,NA,0,NA,0,0
491,2,245,436.167,378.167,0,123.4,223.45,101.336,NA,2,NA,90,90
492,2,246,436.167,378.167,0,123.4,223.45,101.336,NA,0,NA,0,-90
493,3,1,733.5,458.167,0,22.2,0,0,NA,NA,NA,NA,NA
494,3,2,732.167,458.167,0,28.5,1.333,1.333,NA,1.333,NA,180,NA
495,3,3,732.167,458.167,0,22.2,1.333,1.333,NA,0,NA,0,-180
496,3,4,732.167,458.167,0,22.2,1.333,1.333,NA,0,NA,0,0
497,3,5,727.5,455.5,0,33.1,6.708,6.566,NA,5.375,NA,-150.255,-150.255
498,3,6,726.167,455.5,0,25.6,8.042,7.803,NA,1.333,NA,180,-29.745
499,3,7,726.167,455.5,0,29.1,8.042,7.803,NA,0,NA,0,-180
500,3,8,722.833,455.5,0,24,11.375,10.995,NA,3.333,NA,180,180
501,3,9,722.833,455.5,0,18,11.375,10.995,NA,0,NA,0,-180
502,3,10,722.833,455.5,0,18.6,11.375,10.995,NA,0,NA,0,0
503,3,11,721.5,455.5,0,21.6,12.708,12.293,NA,1.333,NA,180,180
504,3,12,721.5,455.5,0,28.8,12.708,12.293,NA,0,NA,0,-180
505,3,13,718.833,454.833,0,25.8,15.457,15.041,NA,2.749,NA,-165.964,-165.964
506,3,14,716.833,454.833,0,21.7,17.457,16.997,NA,2,NA,180,-14.036
507,3,15,716.833,454.833,0,28.9,17.457,16.997,NA,0,NA,0,-180
508,3,16,714.833,454.833,0,25.2,19.457,18.962,NA,2,NA,180,180
509,3,17,711.5,454.833,0,24,22.79,22.251,NA,3.333,NA,180,0
510,3,18,713.5,454.833,0,25.2,24.79,20.276,NA,2,NA,0,-180
511,3,19,712.167,454.833,0,24,26.124,21.592,NA,1.333,NA,180,180
512,3,20,710.167,454.833,0,28.9,28.124,23.57,NA,2,NA,180,0
513,3,21,710.167,454.833,0,21.1,28.124,23.57,NA,0,NA,0,-180
514,3,22,707.5,454.833,0,24,30.79,26.213,NA,2.667,NA,180,180
515,3,23,706.833,453.5,0,31.8,32.281,27.072,NA,1.491,NA,-116.565,63.435
516,3,24,705.5,453.5,0,28,33.614,28.386,NA,1.333,NA,180,-63.435
517,3,25,705.5,453.5,0,22.2,33.614,28.386,NA,0,NA,0,-180
518,3,26,703.5,453.5,0,28.9,35.614,30.361,NA,2,NA,180,180
519,3,27,703.5,453.5,0,28,35.614,30.361,NA,0,NA,0,-180
520,3,28,703.5,453.5,0,22.8,35.614,30.361,NA,0,NA,0,0
521,3,29,701.5,453.5,0,30,37.614,32.338,NA,2,NA,180,180
522,3,30,701.5,453.5,0,31.9,37.614,32.338,NA,0,NA,0,-180
523,3,31,698.167,453.5,0,22.2,40.948,35.64,NA,3.333,NA,180,180
524,3,32,697.5,453.5,0,40.9,41.614,36.301,NA,0.667,NA,180,0
525,3,33,694.833,453.5,0,40.6,44.281,38.947,NA,2.667,NA,180,0
526,3,34,694.833,453.5,0,24.9,44.281,38.947,NA,0,NA,0,-180
527,3,35,694.167,453.5,0,24.9,44.948,39.609,NA,0.667,NA,180,180
528,3,36,690.833,453.5,0,28.3,48.281,42.921,NA,3.333,NA,180,0
529,3,37,690.833,453.5,0,32.4,48.281,42.921,NA,0,NA,0,-180
530,3,38,690.833,453.5,0,33,48.281,42.921,NA,0,NA,0,0
531,3,39,686.833,452.833,0,25.2,52.336,46.97,NA,4.055,NA,-170.538,-170.538
532,3,40,686.833,452.833,0,41.1,52.336,46.97,NA,0,NA,0,170.538
533,3,41,686.833,452.833,0,38.1,52.336,46.97,NA,0,NA,0,0
534,3,42,686.167,451.5,0,25.6,53.827,47.801,NA,1.491,NA,-116.565,-116.565
535,3,43,684.167,452.833,0,34.2,56.231,49.621,NA,2.404,NA,146.31,-97.125
536,3,44,684.167,452.833,0,22.9,56.231,49.621,NA,0,NA,0,-146.31
537,3,45,682.167,452.167,0,24.7,58.339,51.683,NA,2.108,NA,-161.565,-161.565
538,3,46,680.833,452.167,0,32.4,59.672,53.007,NA,1.333,NA,180,-18.435
539,3,47,680.167,450.167,0,22.2,61.78,53.93,NA,2.108,NA,-108.435,71.565
540,3,48,678.833,450.167,0,21,63.114,55.249,NA,1.333,NA,180,-71.565
541,3,49,678.833,450.167,0,24.9,63.114,55.249,NA,0,NA,0,-180
542,3,50,676.833,450.167,0,28.3,65.114,57.229,NA,2,NA,180,180
543,3,51,673.5,449.5,0,30,68.513,60.623,NA,3.399,NA,-168.69,11.31
544,3,52,672.167,449.5,0,30.3,69.846,61.943,NA,1.333,NA,180,-11.31
545,3,53,670.167,448.833,0,40,71.954,64.017,NA,2.108,NA,-161.565,18.435
546,3,54,670.167,448.833,0,36.1,71.954,64.017,NA,0,NA,0,161.565
547,3,55,670.167,448.833,0,40,71.954,64.017,NA,0,NA,0,0
548,3,56,668.833,448.833,0,31.8,73.288,65.337,NA,1.333,NA,180,180
549,3,57,665.5,447.5,0,41.1,76.878,68.832,NA,3.59,NA,-158.199,21.801
550,3,58,664.833,447.5,0,29.4,77.545,69.49,NA,0.667,NA,180,-21.801
551,3,59,664.833,447.5,0,30,77.545,69.49,NA,0,NA,0,-180
552,3,60,662.833,447.5,0,46,79.545,71.467,NA,2,NA,180,180
553,3,61,662.833,447.5,0,24.9,79.545,71.467,NA,0,NA,0,-180
554,3,62,662.167,448.833,0,24.4,81.035,71.941,NA,1.491,NA,116.565,116.565
555,3,63,662.167,448.833,0,41.1,81.035,71.941,NA,0,NA,0,-116.565
556,3,64,660.167,448.833,0,31.9,83.035,73.925,NA,2,NA,180,180
557,3,65,659.5,448.167,0,32.5,83.978,74.673,NA,0.943,NA,-135,45
558,3,66,659.5,447.5,0,47.2,84.645,74.765,NA,0.667,NA,-90,45
559,3,67,659.5,447.5,0,25.2,84.645,74.765,NA,0,NA,0,90
560,3,68,659.5,447.5,0,29.1,84.645,74.765,NA,0,NA,0,0
561,3,69,658.833,447.5,0,28.5,85.311,75.425,NA,0.667,NA,180,180
562,3,70,658.167,446.833,0,25.2,86.254,76.181,NA,0.943,NA,-135,45
563,3,71,658.167,446.833,0,25.8,86.254,76.181,NA,0,NA,0,135
564,3,72,657.5,446.167,0,32.5,87.197,76.942,NA,0.943,NA,-135,-135
565,3,73,657.5,446.167,0,32.5,87.197,76.942,NA,0,NA,0,135
566,3,74,654.833,444.833,0,25.6,90.178,79.789,NA,2.981,NA,-153.435,-153.435
567,3,75,654.833,444.833,0,40.2,90.178,79.789,NA,0,NA,0,153.435
568,3,76,654.167,444.833,0,41.7,90.845,80.446,NA,0.667,NA,180,180
569,3,77,654.167,444.833,0,32.5,90.845,80.446,NA,0,NA,0,-180
570,3,78,652.167,445.5,0,24.9,92.953,82.314,NA,2.108,NA,161.565,161.565
571,3,79,653.5,444.833,0,24.9,94.444,81.104,NA,1.491,NA,-26.565,171.87
572,3,80,653.5,444.833,0,29.4,94.444,81.104,NA,0,NA,0,26.565
573,3,81,653.5,445.5,0,28.8,95.111,80.997,NA,0.667,NA,90,90
574,3,82,653.5,445.5,0,33,95.111,80.997,NA,0,NA,0,-90
575,3,83,652.833,445.5,0,29.4,95.777,81.655,NA,0.667,NA,180,180
576,3,84,652.833,445.5,0,28.6,95.777,81.655,NA,0,NA,0,-180
577,3,85,647.5,444.833,0,32.4,101.152,87.027,NA,5.375,NA,-172.875,-172.875
578,3,86,647.5,444.833,0,28.8,101.152,87.027,NA,0,NA,0,172.875
579,3,87,647.5,444.833,0,33.6,101.152,87.027,NA,0,NA,0,0
580,3,88,647.5,444.833,0,33.6,101.152,87.027,NA,0,NA,0,0
581,3,89,646.167,444.833,0,29.4,102.486,88.345,NA,1.333,NA,180,180
582,3,90,644.833,444.167,0,24.9,103.976,89.765,NA,1.491,NA,-153.435,26.565
583,3,91,642.167,444.167,0,30.1,106.643,92.4,NA,2.667,NA,180,-26.565
584,3,92,641.5,444.167,0,37.5,107.31,93.059,NA,0.667,NA,180,0
585,3,93,639.5,442.833,0,26.7,109.713,95.242,NA,2.404,NA,-146.31,33.69
586,3,94,638.833,442.833,0,36.9,110.38,95.9,NA,0.667,NA,180,-33.69
587,3,95,638.833,442.833,0,29.7,110.38,95.9,NA,0,NA,0,-180
588,3,96,636.833,442.833,0,24.9,112.38,97.875,NA,2,NA,180,180
589,3,97,636.833,442.833,0,40.5,112.38,97.875,NA,0,NA,0,-180
590,3,98,636.167,442.833,0,29.7,113.047,98.534,NA,0.667,NA,180,180
591,3,99,635.5,442.833,0,29.5,113.713,99.192,NA,0.667,NA,180,0
592,3,100,634.167,442.833,0,28.5,115.047,100.51,NA,1.333,NA,180,0
593,3,101,631.5,441.5,0,28,118.028,103.353,NA,2.981,NA,-153.435,26.565
594,3,102,631.5,441.5,0,25.8,118.028,103.353,NA,0,NA,0,153.435
595,3,103,629.5,440.167,0,37.5,120.432,105.546,NA,2.404,NA,-146.31,-146.31
596,3,104,626.833,439.5,0,40.5,123.18,108.288,NA,2.749,NA,-165.964,-19.654
597,3,105,626.833,439.5,0,31.8,123.18,108.288,NA,0,NA,0,165.964
598,3,106,626.833,439.5,0,37.5,123.18,108.288,NA,0,NA,0,0
599,3,107,626.833,439.5,0,32.4,123.18,108.288,NA,0,NA,0,0
600,3,108,624.167,441.5,0,46.5,126.514,110.596,NA,3.333,NA,143.13,143.13
601,3,109,623.5,440.167,0,32.4,128.005,111.463,NA,1.491,NA,-116.565,100.305
602,3,110,621.5,440.167,0,36,130.005,113.437,NA,2,NA,180,-63.435
603,3,111,620.833,438.833,0,36,131.495,114.313,NA,1.491,NA,-116.565,63.435
604,3,112,621.5,438.833,0,40.5,132.162,113.656,NA,0.667,NA,0,116.565
605,3,113,621.5,440.167,0,42.9,133.495,113.437,NA,1.333,NA,90,90
606,3,114,622.167,440.833,0,38.4,134.438,112.675,NA,0.943,NA,45,-45
607,3,115,622.167,440.833,0,31.9,134.438,112.675,NA,0,NA,0,-45
608,3,116,622.167,440.833,0,37.8,134.438,112.675,NA,0,NA,0,0
609,3,117,622.167,440.833,0,41.1,134.438,112.675,NA,0,NA,0,0
610,3,118,621.5,440.833,0,41.1,135.105,113.333,NA,0.667,NA,180,180
611,3,119,621.5,440.833,0,40,135.105,113.333,NA,0,NA,0,-180
612,3,120,618.833,441.5,0,44.4,137.853,115.872,NA,2.749,NA,165.964,165.964
613,3,121,618.833,440.167,0,29.5,139.187,116.071,NA,1.333,NA,-90,104.036
614,3,122,618.833,440.167,0,44.1,139.187,116.071,NA,0,NA,0,90
615,3,123,617.5,440.833,0,46.5,140.677,117.288,NA,1.491,NA,153.435,153.435
616,3,124,617.5,440.833,0,43,140.677,117.288,NA,0,NA,0,-153.435
617,3,125,617.5,440.833,0,24.9,140.677,117.288,NA,0,NA,0,0
618,3,126,617.5,440.833,0,40.5,140.677,117.288,NA,0,NA,0,0
619,3,127,617.5,440.833,0,29.4,140.677,117.288,NA,0,NA,0,0
620,3,128,617.5,440.833,0,29.4,140.677,117.288,NA,0,NA,0,0
621,3,129,613.5,439.5,0,37.5,144.894,121.443,NA,4.216,NA,-161.565,-161.565
622,3,130,612.833,437.5,0,33.6,147.002,122.424,NA,2.108,NA,-108.435,53.13
623,3,131,611.5,436.833,0,41.1,148.493,123.851,NA,1.491,NA,-153.435,-45
624,3,132,611.5,436.833,0,29.7,148.493,123.851,NA,0,NA,0,153.435
625,3,133,611.5,436.833,0,43.5,148.493,123.851,NA,0,NA,0,0
626,3,134,610.833,433.5,0,39.9,151.892,125.122,NA,3.399,NA,-101.31,-101.31
627,3,135,610.833,433.5,0,25.2,151.892,125.122,NA,0,NA,0,101.31
628,3,136,610.833,433.5,0,24.9,151.892,125.122,NA,0,NA,0,0
629,3,137,609.5,433.5,0,40.9,153.225,126.43,NA,1.333,NA,180,180
630,3,138,609.5,433.5,0,33,153.225,126.43,NA,0,NA,0,-180
631,3,139,610.167,433.5,0,40,153.892,125.776,NA,0.667,NA,0,0
632,3,140,609.5,432.833,0,31.8,154.835,126.561,NA,0.943,NA,-135,-135
633,3,141,611.5,432.833,0,39.9,156.835,124.602,NA,2,NA,0,135
634,3,142,611.5,432.833,0,41.1,156.835,124.602,NA,0,NA,0,0
635,3,143,611.5,432.833,0,28.5,156.835,124.602,NA,0,NA,0,0
636,3,144,611.5,432.833,0,41.1,156.835,124.602,NA,0,NA,0,0
637,3,145,611.5,432.833,0,28.9,156.835,124.602,NA,0,NA,0,0
638,3,146,614.833,433.5,0,36.6,160.234,121.203,NA,3.399,NA,11.31,11.31
639,3,147,614.833,433.5,0,33.9,160.234,121.203,NA,0,NA,0,-11.31
640,3,148,614.833,433.5,0,46,160.234,121.203,NA,0,NA,0,0
641,3,149,614.833,432.167,0,41.1,161.568,121.482,NA,1.333,NA,-90,-90
642,3,150,615.5,432.833,0,41.1,162.51,120.689,NA,0.943,NA,45,135
643,3,151,615.5,432.833,0,33.6,162.51,120.689,NA,0,NA,0,-45
644,3,152,615.5,432.833,0,33.6,162.51,120.689,NA,0,NA,0,0
645,3,153,616.167,432.833,0,41.1,163.177,120.037,NA,0.667,NA,0,0
646,3,154,616.833,432.833,0,36.9,163.844,119.385,NA,0.667,NA,0,0
647,3,155,616.833,432.833,0,36.9,163.844,119.385,NA,0,NA,0,0
648,3,156,617.5,432.833,0,47.2,164.51,118.734,NA,0.667,NA,0,0
649,3,157,620.167,434.167,0,34.2,167.492,115.847,NA,2.981,NA,26.565,26.565
650,3,158,620.167,434.167,0,53.5,167.492,115.847,NA,0,NA,0,-26.565
651,3,159,620.167,434.167,0,43.5,167.492,115.847,NA,0,NA,0,0
652,3,160,620.167,434.167,0,43.5,167.492,115.847,NA,0,NA,0,0
653,3,161,620.167,434.167,0,29.1,167.492,115.847,NA,0,NA,0,0
654,3,162,620.167,434.167,0,40.2,167.492,115.847,NA,0,NA,0,0
