Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
443,3,99,562.833,371.167,0,92.2,129.602,122.565,NA,2.134,NA,-141.34,-141.34
444,3,100,560.833,370.5,0,88.5,131.711,124.626,NA,2.108,NA,-161.565,-20.225
445,3,101,560.167,369.833,0,91.3,132.653,125.539,NA,0.943,NA,-135,26.565
446,3,102,559.5,369.167,0,97.4,133.596,126.452,NA,0.943,NA,-135,0
447,3,103,558.833,367.5,0,100,135.391,127.882,NA,1.795,NA,-111.801,23.199
448,3,104,557.833,366.167,0,89.5,137.058,129.43,NA,1.667,NA,-126.87,-15.068
449,3,105,557.833,366.167,0,94.7,137.058,129.43,NA,0,NA,0,126.87
450,3,106,556.833,365.833,0,95.2,138.112,130.457,NA,1.054,NA,-161.565,-161.565
451,3,107,555.167,365.167,0,94.8,139.907,132.227,NA,1.795,NA,-158.199,3.366
452,3,108,554.833,363.5,0,99.6,141.607,133.384,NA,1.7,NA,-101.31,56.889
453,3,109,554.833,363.5,0,100.3,141.607,133.384,NA,0,NA,0,101.31
454,3,110,553.833,363.167,0,97.5,142.661,134.409,NA,1.054,NA,-161.565,-161.565
455,3,111,551.833,362.5,0,94.3,144.769,136.462,NA,2.108,NA,-161.565,0
456,3,112,551.833,362.5,0,94.8,144.769,136.462,NA,0,NA,0,161.565
457,3,113,551.833,362.5,0,100,144.769,136.462,NA,0,NA,0,0
458,3,114,551.833,362.5,0,83.7,144.769,136.462,NA,0,NA,0,0
459,3,115,551.833,362.5,0,72.7,144.769,136.462,NA,0,NA,0,0
460,3,116,550.5,362.5,0,76,146.102,137.6,NA,1.333,NA,180,180
461,3,117,550.5,362.5,0,66.7,146.102,137.6,NA,0,NA,0,-180
462,3,118,550.167,362.167,0,74.8,146.574,138.058,NA,0.471,NA,-135,-135
463,3,119,550.167,361.5,0,70.1,147.24,138.406,NA,0.667,NA,-90,45
464,3,120,549.167,359.167,0,94.3,149.779,140.485,NA,2.539,NA,-113.199,-23.199
465,3,121,548.5,358.833,0,86.7,150.524,141.227,NA,0.745,NA,-153.435,-40.236
466,3,122,547.833,357.5,0,77.8,152.015,142.502,NA,1.491,NA,-116.565,36.87
467,3,123,547.5,357.5,0,83.8,152.348,142.784,NA,0.333,NA,180,-63.435
468,3,124,547.5,356.833,0,88.8,153.015,143.141,NA,0.667,NA,-90,90
469,3,125,547.5,356.167,0,91.9,153.682,143.501,NA,0.667,NA,-90,0
470,3,126,547.167,355.5,0,91.7,154.427,144.143,NA,0.745,NA,-116.565,-26.565
471,3,127,546.833,354.167,0,94.5,155.801,145.15,NA,1.374,NA,-104.036,12.529
472,3,128,546.833,353.833,0,94.2,156.135,145.333,NA,0.333,NA,-90,14.036
473,3,129,546.833,353.833,0,92.2,156.135,145.333,NA,0,NA,0,90
474,3,130,546.833,353.833,0,83.8,156.135,145.333,NA,0,NA,0,0
475,3,131,546.833,353.833,0,69.6,156.135,145.333,NA,0,NA,0,0
476,3,132,546.833,353.833,0,67.8,156.135,145.333,NA,0,NA,0,0
477,3,133,546.833,353.833,0,66.7,156.135,145.333,NA,0,NA,0,0
478,3,134,546.5,352.167,0,80.5,157.834,146.534,NA,1.7,NA,-101.31,-101.31
479,3,135,546.167,350.167,0,94.2,159.862,147.933,NA,2.028,NA,-99.462,1.848
480,3,136,546.167,348.833,0,105.5,161.195,148.691,NA,1.333,NA,-90,9.462
481,3,137,546.167,348.833,0,94,161.195,148.691,NA,0,NA,0,90
482,3,138,546.167,348.833,0,84.2,161.195,148.691,NA,0,NA,0,0
483,3,139,546.167,346.833,0,111.5,163.195,149.843,NA,2,NA,-90,-90
484,3,140,546.833,345.833,0,110.5,164.397,149.886,NA,1.202,NA,-56.31,33.69
485,3,141,546.833,345.5,0,110.9,164.731,150.082,NA,0.333,NA,-90,-33.69
486,3,142,546.5,344.167,0,122.4,166.105,151.139,NA,1.374,NA,-104.036,-14.036
487,3,143,546.5,344.167,0,124.8,166.105,151.139,NA,0,NA,0,104.036
488,3,144,546.5,344.167,0,124.5,166.105,151.139,NA,0,NA,0,0
489,3,145,546.167,344.167,0,137.7,166.438,151.407,NA,0.333,NA,180,180
490,3,146,545.167,343.833,0,137.5,167.492,152.411,NA,1.054,NA,-161.565,18.435
491,3,147,545.167,343.833,0,135.6,167.492,152.411,NA,0,NA,0,161.565
492,3,148,545.167,343.833,0,134.5,167.492,152.411,NA,0,NA,0,0
493,3,149,545.167,343.833,0,136,167.492,152.411,NA,0,NA,0,0
494,3,150,545.167,344.167,0,140.5,167.826,152.214,NA,0.333,NA,90,90
495,3,151,545.167,344.167,0,138,167.826,152.214,NA,0,NA,0,-90
496,3,152,545.167,346.167,0,116.4,169.826,151.045,NA,2,NA,90,90
497,3,153,544.167,344.833,0,130.1,171.492,152.634,NA,1.667,NA,-126.87,143.13
498,3,154,544.167,345.167,0,132.1,171.826,152.439,NA,0.333,NA,90,-143.13
499,3,155,544.167,345.167,0,132.7,171.826,152.439,NA,0,NA,0,-90
500,3,156,544.167,345.167,0,134.8,171.826,152.439,NA,0,NA,0,0
501,3,157,544.167,345.167,0,133.3,171.826,152.439,NA,0,NA,0,0
502,3,158,544.167,347.167,0,119.5,173.826,151.285,NA,2,NA,90,90
503,3,159,544.167,347.167,0,120,173.826,151.285,NA,0,NA,0,-90
504,3,160,544.167,347.5,0,110.9,174.159,151.094,NA,0.333,NA,90,90
505,3,161,544.167,347.5,0,116.3,174.159,151.094,NA,0,NA,0,-90
506,3,162,544.167,347.5,0,124.6,174.159,151.094,NA,0,NA,0,0
507,3,163,544.5,349.5,0,104.8,176.187,149.685,NA,2.028,NA,80.538,80.538
508,3,164,544.5,349.5,0,105.5,176.187,149.685,NA,0,NA,0,-80.538
509,3,165,544.5,349.5,0,105.7,176.187,149.685,NA,0,NA,0,0
510,3,166,544.5,349.833,0,108,176.52,149.497,NA,0.333,NA,90,90
511,3,167,544.5,349.833,0,251.6,176.52,149.497,NA,0,NA,0,-90
512,3,168,544.5,352.5,0,91.8,179.187,148.015,NA,2.667,NA,90,90
513,3,169,544.5,352.5,0,97.2,179.187,148.015,NA,0,NA,0,-90
514,3,170,544.5,352.5,0,94.3,179.187,148.015,NA,0,NA,0,0
515,3,171,544.5,352.5,0,94.3,179.187,148.015,NA,0,NA,0,0
516,3,172,544.5,352.5,0,94.3,179.187,148.015,NA,0,NA,0,0
517,4,1,672.167,472.833,0,90.1,0,0,NA,NA,NA,NA,NA
518,4,2,670.5,471.5,0,87.2,2.134,2.134,NA,2.134,NA,-141.34,NA
519,4,3,669.167,471.167,0,97.9,3.509,3.432,NA,1.374,NA,-165.964,-24.624
520,4,4,668.167,470.833,0,98.4,4.563,4.472,NA,1.054,NA,-161.565,4.399
521,4,5,666.833,470.167,0,90.1,6.054,5.963,NA,1.491,NA,-153.435,8.13
522,4,6,665.5,469.167,0,85.6,7.72,7.608,NA,1.667,NA,-143.13,10.305
523,4,7,665.5,469.167,0,64.3,7.72,7.608,NA,0,NA,0,143.13
524,4,8,663.167,468.5,0,89.2,10.147,9.989,NA,2.427,NA,-164.055,-164.055
525,4,9,661.5,464.833,0,72.2,14.175,13.333,NA,4.028,NA,-114.444,49.611
526,4,10,660.167,465.167,0,72.5,15.549,14.24,NA,1.374,NA,165.964,-79.592
527,4,11,658.5,464.5,0,79,17.344,16.007,NA,1.795,NA,-158.199,35.838
528,4,12,657.167,464.5,0,88.9,18.677,17.159,NA,1.333,NA,180,-21.801
529,4,13,655.833,464.167,0,72.5,20.052,18.49,NA,1.374,NA,-165.964,14.036
530,4,14,654.167,463.833,0,91.4,21.751,20.125,NA,1.7,NA,-168.69,-2.726
531,4,15,653.833,463.5,0,78.8,22.223,20.572,NA,0.471,NA,-135,33.69
532,4,16,650.833,461.833,0,84,25.655,24.002,NA,3.432,NA,-150.945,-15.945
533,4,17,650.833,461.5,0,81.9,25.988,24.157,NA,0.333,NA,-90,60.945
534,4,18,649.5,460.833,0,72,27.479,25.647,NA,1.491,NA,-153.435,-63.435
535,4,19,647.5,460.833,0,86.8,29.479,27.431,NA,2,NA,180,-26.565
536,4,20,646.833,459.5,0,74.9,30.969,28.628,NA,1.491,NA,-116.565,63.435
537,4,21,646.833,459.167,0,62.2,31.303,28.785,NA,0.333,NA,-90,26.565
538,4,22,646.167,459.167,0,67.1,31.969,29.373,NA,0.667,NA,180,-90
539,4,23,645.167,458.833,0,55.9,33.024,30.414,NA,1.054,NA,-161.565,18.435
540,4,24,643.5,457.5,0,55.9,35.158,32.51,NA,2.134,NA,-141.34,20.225
541,4,25,641.833,456.833,0,62.4,36.953,34.294,NA,1.795,NA,-158.199,-16.858
542,4,26,639.5,455.833,0,58.5,39.492,36.825,NA,2.539,NA,-156.801,1.397
543,4,27,636.833,453.833,0,69.2,42.825,40.118,NA,3.333,NA,-143.13,13.671
544,4,28,635.5,453.167,0,70.2,44.316,41.608,NA,1.491,NA,-153.435,-10.305
545,4,29,634.5,452.833,0,62.7,45.37,42.647,NA,1.054,NA,-161.565,-8.13
546,4,30,634.5,452.833,0,56.2,45.37,42.647,NA,0,NA,0,161.565
547,4,31,633.167,452.167,0,55.9,46.86,44.137,NA,1.491,NA,-153.435,-153.435
548,4,32,630.833,450.167,0,54,49.934,47.14,NA,3.073,NA,-139.399,14.036
549,4,33,630.167,449.833,0,55.5,50.679,47.885,NA,0.745,NA,-153.435,-14.036
550,4,34,626.167,447.5,0,88.7,55.31,52.515,NA,4.631,NA,-149.744,3.691
551,4,35,625.167,446.833,0,84,56.512,53.712,NA,1.202,NA,-146.31,3.434
552,4,36,624.833,446.5,0,72,56.983,54.165,NA,0.471,NA,-135,11.31
553,4,37,623.833,446.5,0,67.1,57.983,55.041,NA,1,NA,180,-45
554,4,38,622.833,444.833,0,70.3,59.927,56.725,NA,1.944,NA,-120.964,59.036
555,4,39,622.167,444.833,0,72.5,60.593,57.306,NA,0.667,NA,180,-59.036
556,4,40,620.167,443.5,0,78.8,62.997,59.703,NA,2.404,NA,-146.31,33.69
557,4,41,620.167,443.167,0,81.2,63.33,59.867,NA,0.333,NA,-90,56.31
558,4,42,617.5,440.833,0,75.4,66.874,63.344,NA,3.543,NA,-138.814,-48.814
559,4,43,615.5,440.833,0,81.2,68.874,65.078,NA,2,NA,180,-41.186
560,4,44,612.833,439.167,0,85.6,72.018,68.219,NA,3.145,NA,-147.995,32.005
561,4,45,611.833,439.167,0,80.5,73.018,69.091,NA,1,NA,180,-32.005
562,4,46,611.833,439.167,0,89.7,73.018,69.091,NA,0,NA,0,-180
563,4,47,610.167,438.5,0,80.9,74.813,70.872,NA,1.795,NA,-158.199,-158.199
564,4,48,609.5,438.167,0,84.5,75.559,71.616,NA,0.745,NA,-153.435,4.764
565,4,49,609.167,438.167,0,78.6,75.892,71.908,NA,0.333,NA,180,-26.565
566,4,50,606.833,437.5,0,74.7,78.319,74.276,NA,2.427,NA,-164.055,15.945
567,4,51,606.167,436.5,0,78.8,79.521,75.34,NA,1.202,NA,-123.69,40.365
568,4,52,605.167,435.5,0,72,80.935,76.699,NA,1.414,NA,-135,-11.31
569,4,53,604.833,434.833,0,69.4,81.68,77.316,NA,0.745,NA,-116.565,18.435
570,4,54,603.5,434.833,0,65,83.014,78.48,NA,1.333,NA,180,-63.435
571,4,55,601.5,434.5,0,56,85.041,80.394,NA,2.028,NA,-170.538,9.462
572,4,56,600.167,434.167,0,70,86.416,81.726,NA,1.374,NA,-165.964,4.574
573,4,57,598.833,432.5,0,58.4,88.55,83.693,NA,2.134,NA,-128.66,37.304
574,4,58,596.167,431.167,0,74,91.531,86.672,NA,2.981,NA,-153.435,-24.775
575,4,59,594.167,430.5,0,90,93.64,88.747,NA,2.108,NA,-161.565,-8.13
576,4,60,592.5,430.167,0,74.7,95.339,90.373,NA,1.7,NA,-168.69,-7.125
577,4,61,590.5,429.167,0,75.7,97.575,92.608,NA,2.236,NA,-153.435,15.255
578,4,62,590.167,428.833,0,77.3,98.047,93.059,NA,0.471,NA,-135,18.435
579,4,63,588.167,427.833,0,81.7,100.283,95.294,NA,2.236,NA,-153.435,-18.435
580,4,64,587.833,427.833,0,69.1,100.616,95.588,NA,0.333,NA,180,-26.565
581,4,65,585.5,426.167,0,72,103.484,98.432,NA,2.867,NA,-144.462,35.538
582,4,66,585.167,425.833,0,58.5,103.955,98.884,NA,0.471,NA,-135,9.462
583,4,67,583.833,424.833,0,52.9,105.622,100.532,NA,1.667,NA,-143.13,-8.13
584,4,68,581.833,423.833,0,63.6,107.858,102.767,NA,2.236,NA,-153.435,-10.305
585,4,69,580.167,422.833,0,74.8,109.801,104.709,NA,1.944,NA,-149.036,4.399
586,4,70,579.5,422.167,0,56.3,110.744,105.614,NA,0.943,NA,-135,14.036
587,4,71,578.833,420.833,0,36.4,112.235,106.842,NA,1.491,NA,-116.565,18.435
588,4,72,577.833,420.5,0,53.7,113.289,107.878,NA,1.054,NA,-161.565,-45
589,4,73,576.5,420.5,0,46,114.622,109.045,NA,1.333,NA,180,-18.435
590,4,74,576.167,420.167,0,54.3,115.094,109.498,NA,0.471,NA,-135,45
591,4,75,575.167,419.833,0,53.8,116.148,110.535,NA,1.054,NA,-161.565,-26.565
592,4,76,575.167,419.833,0,53.8,116.148,110.535,NA,0,NA,0,161.565
593,4,77,573.833,419.5,0,53.3,117.522,111.865,NA,1.374,NA,-165.964,-165.964
594,4,78,572.5,418.833,0,45.4,119.013,113.355,NA,1.491,NA,-153.435,12.529
595,4,79,572.5,418.833,0,45.7,119.013,113.355,NA,0,NA,0,153.435
596,4,80,565.5,414.167,0,78.4,127.426,121.736,NA,8.413,NA,-146.31,-146.31
597,4,81,567.5,415.167,0,63.3,129.662,119.501,NA,2.236,NA,26.565,172.875
598,4,82,566.833,415.167,0,67.1,130.329,120.086,NA,0.667,NA,180,153.435
599,4,83,565.833,414.167,0,63.3,131.743,121.444,NA,1.414,NA,-135,45
600,4,84,565.833,413.833,0,56.4,132.076,121.605,NA,0.333,NA,-90,45
601,4,85,565.833,413.833,0,58.2,132.076,121.605,NA,0,NA,0,90
602,4,86,564.5,413.167,0,54.3,133.567,123.094,NA,1.491,NA,-153.435,-153.435
603,4,87,563.833,412.5,0,62,134.51,124.001,NA,0.943,NA,-135,18.435
604,4,88,563.833,412.167,0,56.1,134.843,124.163,NA,0.333,NA,-90,45
605,4,89,563.167,411.833,0,51.2,135.588,124.908,NA,0.745,NA,-153.435,-63.435
606,4,90,562.833,411.167,0,74.7,136.334,125.525,NA,0.745,NA,-116.565,36.87
607,4,91,562.833,411.167,0,45,136.334,125.525,NA,0,NA,0,116.565
608,4,92,562.833,411.167,0,54.7,136.334,125.525,NA,0,NA,0,0
609,4,93,562.167,410.167,0,58.2,137.535,126.598,NA,1.202,NA,-123.69,-123.69
610,4,94,560.833,409.833,0,52.8,138.91,127.922,NA,1.374,NA,-165.964,-42.274
611,4,95,560.833,409.833,0,45.4,138.91,127.922,NA,0,NA,0,165.964
612,4,96,558.833,407.5,0,62,141.983,130.816,NA,3.073,NA,-130.601,-130.601
613,4,97,558.833,407.5,0,58.5,141.983,130.816,NA,0,NA,0,130.601
614,4,98,558.833,407.5,0,55.6,141.983,130.816,NA,0,NA,0,0
615,4,99,560.5,406.833,0,50.8,143.778,129.713,NA,1.795,NA,-21.801,-21.801
616,4,100,557.833,407.5,0,53.5,146.527,131.684,NA,2.749,NA,165.964,-172.235
617,4,101,557.833,406.833,0,56,147.194,132.016,NA,0.667,NA,-90,104.036
618,4,102,557.833,406.5,0,52.7,147.527,132.183,NA,0.333,NA,-90,0
619,4,103,557.833,406.5,0,47.3,147.527,132.183,NA,0,NA,0,90
620,4,104,557.833,406.5,0,47.8,147.527,132.183,NA,0,NA,0,0
621,4,105,557.167,405.5,0,45.3,148.729,133.262,NA,1.202,NA,-123.69,-123.69
622,4,106,555.5,404.833,0,55.9,150.524,135.037,NA,1.795,NA,-158.199,-34.509
623,4,107,555.167,404.5,0,39.5,150.995,135.493,NA,0.471,NA,-135,23.199
624,4,108,554.5,404.167,0,41.5,151.741,136.237,NA,0.745,NA,-153.435,-18.435
625,4,109,553.833,403.167,0,39,152.942,137.318,NA,1.202,NA,-123.69,29.745
626,4,110,553.167,402.167,0,41,154.144,138.401,NA,1.202,NA,-123.69,0
627,4,111,552.5,401.5,0,48,155.087,139.315,NA,0.943,NA,-135,-11.31
628,4,112,552.167,401.167,0,47.3,155.558,139.772,NA,0.471,NA,-135,0
629,4,113,551.5,399.833,0,37,157.049,141.03,NA,1.491,NA,-116.565,18.435
630,4,114,551.5,399.833,0,39.9,157.049,141.03,NA,0,NA,0,116.565
631,4,115,551.167,398.167,0,48,158.749,142.183,NA,1.7,NA,-101.31,-101.31
632,4,116,551.167,396.167,0,55,160.749,143.244,NA,2,NA,-90,11.31
633,4,117,550.167,394.167,0,47.7,162.985,145.164,NA,2.236,NA,-116.565,-26.565
634,4,118,550.167,393.5,0,48.2,163.652,145.526,NA,0.667,NA,-90,26.565
635,4,119,550.167,393.5,0,40,163.652,145.526,NA,0,NA,0,90
636,4,120,550.167,392.833,0,48,164.318,145.89,NA,0.667,NA,-90,-90
637,4,121,548.167,391.833,0,41,166.554,148.111,NA,2.236,NA,-153.435,-63.435
638,4,122,549.167,391.167,0,40.5,167.756,147.643,NA,1.202,NA,-33.69,119.745
639,4,123,549.167,390.833,0,52.7,168.089,147.828,NA,0.333,NA,-90,-56.31
640,4,124,549.167,390.833,0,41.5,168.089,147.828,NA,0,NA,0,90
641,4,125,549.167,390.833,0,57.8,168.089,147.828,NA,0,NA,0,0
642,4,126,549.167,390.833,0,58.7,168.089,147.828,NA,0,NA,0,0
643,4,127,549.167,390.833,0,54.1,168.089,147.828,NA,0,NA,0,0
644,4,128,550.833,390.833,0,43,169.756,146.444,NA,1.667,NA,0,0
645,4,129,550.833,390.833,0,48.9,169.756,146.444,NA,0,NA,0,0
646,4,130,549.5,389.833,0,39.7,171.423,148.108,NA,1.667,NA,-143.13,-143.13
647,4,131,549.5,389.833,0,41.8,171.423,148.108,NA,0,NA,0,143.13
648,4,132,549.5,391.5,0,45.7,173.089,147.181,NA,1.667,NA,90,90
649,4,133,549.5,391.5,0,48.4,173.089,147.181,NA,0,NA,0,-90
650,4,134,549.5,391.5,0,50.9,173.089,147.181,NA,0,NA,0,0
651,4,135,549.5,391.5,0,53.1,173.089,147.181,NA,0,NA,0,0
652,4,136,549.5,391.5,0,72.5,173.089,147.181,NA,0,NA,0,0
653,4,137,549.5,391.5,0,95.1,173.089,147.181,NA,0,NA,0,0
654,4,138,549.5,391.5,0,108.2,173.089,147.181,NA,0,NA,0,0
655,4,139,549.5,391.5,0,119.8,173.089,147.181,NA,0,NA,0,0
656,4,140,549.5,391.5,0,118.5,173.089,147.181,NA,0,NA,0,0
657,4,141,549.5,391.5,0,119.5,173.089,147.181,NA,0,NA,0,0
658,4,142,549.5,391.5,0,120.4,173.089,147.181,NA,0,NA,0,0
659,4,143,549.5,391.5,0,119.5,173.089,147.181,NA,0,NA,0,0
660,4,144,549.5,391.5,0,122.4,173.089,147.181,NA,0,NA,0,0
661,4,145,549.5,390.5,0,105,174.089,147.736,NA,1,NA,-90,-90
662,4,146,549.5,390.5,0,105.1,174.089,147.736,NA,0,NA,0,90
663,4,147,549.5,390.5,0,102.4,174.089,147.736,NA,0,NA,0,0
664,4,148,549.5,390.5,0,111,174.089,147.736,NA,0,NA,0,0
665,4,149,549.5,390.5,0,102.2,174.089,147.736,NA,0,NA,0,0
666,4,150,549.5,390.5,0,102.9,174.089,147.736,NA,0,NA,0,0
667,4,151,549.5,390.5,0,105,174.089,147.736,NA,0,NA,0,0
668,4,152,549.5,390.5,0,105.7,174.089,147.736,NA,0,NA,0,0
669,4,153,549.5,390.5,0,102.4,174.089,147.736,NA,0,NA,0,0
670,4,154,549.5,390.5,0,94.5,174.089,147.736,NA,0,NA,0,0
671,4,155,549.5,390.5,0,93.8,174.089,147.736,NA,0,NA,0,0
672,4,156,549.5,390.5,0,97.4,174.089,147.736,NA,0,NA,0,0
673,4,157,549.5,390.5,0,94.6,174.089,147.736,NA,0,NA,0,0
674,4,158,549.167,391.167,0,94.5,174.835,147.643,NA,0.745,NA,116.565,116.565
675,4,159,549.167,391.167,0,94.6,174.835,147.643,NA,0,NA,0,-116.565
676,4,160,549.5,391.833,0,105,175.58,146.997,NA,0.745,NA,63.435,63.435
677,4,161,549.5,392.167,0,97.7,175.914,146.814,NA,0.333,NA,90,26.565
678,4,162,549.5,392.5,0,107.3,176.247,146.631,NA,0.333,NA,90,0
679,4,163,549.5,393.167,0,108.2,176.914,146.266,NA,0.667,NA,90,0
680,4,164,549.5,393.167,0,103,176.914,146.266,NA,0,NA,0,-90
681,4,165,549.5,393.167,0,103.7,176.914,146.266,NA,0,NA,0,0
682,4,166,549.5,393.167,0,99.6,176.914,146.266,NA,0,NA,0,0
683,4,167,549.5,393.167,0,251.6,176.914,146.266,NA,0,NA,0,0
684,4,168,549.5,393.167,0,93.8,176.914,146.266,NA,0,NA,0,0
685,4,169,549.5,393.167,0,88.4,176.914,146.266,NA,0,NA,0,0
686,4,170,549.5,393.167,0,92.2,176.914,146.266,NA,0,NA,0,0
687,4,171,549.5,393.167,0,92.2,176.914,146.266,NA,0,NA,0,0
688,4,172,549.5,393.167,0,92.2,176.914,146.266,NA,0,NA,0,0
689,5,1,607.5,429.5,0,138.1,0,0,NA,NA,NA,NA,NA
690,5,2,605,426,0,110.8,4.301,4.301,NA,4.301,NA,-125.538,NA
691,5,3,602.5,423,0,100.9,8.206,8.201,NA,3.905,NA,-129.806,-4.268
692,5,4,600.5,422,0,106,10.442,10.259,NA,2.236,NA,-153.435,-23.629
693,5,5,600.5,422,0,105,10.442,10.259,NA,0,NA,0,153.435
694,5,6,597,422,0,132.8,13.942,12.903,NA,3.5,NA,180,180
695,5,7,595.5,420,0,110.5,16.442,15.305,NA,2.5,NA,-126.87,53.13
696,5,8,594,420,0,122.2,17.942,16.508,NA,1.5,NA,180,-53.13
697,5,9,593,419.5,0,119.4,19.06,17.614,NA,1.118,NA,-153.435,26.565
698,5,10,591,418,0,122.4,21.56,20.112,NA,2.5,NA,-143.13,10.305
699,5,11,587.5,416,0,127.1,25.592,24.13,NA,4.031,NA,-150.255,-7.125
700,5,12,585.5,413.5,0,114.1,28.793,27.203,NA,3.202,NA,-128.66,21.595
701,5,13,583,412.5,0,124.3,31.486,29.82,NA,2.693,NA,-158.199,-29.539
702,5,14,582,412.5,0,129.7,32.486,30.647,NA,1,NA,180,-21.801
703,5,15,579,411,0,129.8,35.84,33.978,NA,3.354,NA,-153.435,26.565
704,5,16,577,410.5,0,152,37.901,35.934,NA,2.062,NA,-165.964,-12.529
705,5,17,575.5,409.5,0,143.8,39.704,37.736,NA,1.803,NA,-146.31,19.654
706,5,18,573,408,0,138,42.62,40.651,NA,2.915,NA,-149.036,-2.726
707,5,19,572.5,407.5,0,135.4,43.327,41.34,NA,0.707,NA,-135,14.036
708,5,20,569.5,405.5,0,132.2,46.932,44.944,NA,3.606,NA,-146.31,-11.31
709,5,21,568,405,0,136.4,48.513,46.481,NA,1.581,NA,-161.565,-15.255
710,5,22,567.5,404.5,0,128.8,49.22,47.17,NA,0.707,NA,-135,26.565
711,5,23,564.5,402,0,122,53.126,51.042,NA,3.905,NA,-140.194,-5.194
712,5,24,563,400.5,0,130.5,55.247,53.115,NA,2.121,NA,-135,5.194
713,5,25,561.5,400,0,117,56.828,54.647,NA,1.581,NA,-161.565,-26.565
714,5,26,561,399,0,105.7,57.946,55.61,NA,1.118,NA,-116.565,45
715,5,27,559.5,398.5,0,102.9,59.527,57.14,NA,1.581,NA,-161.565,-45
716,5,28,557,397.5,0,128.3,62.22,59.785,NA,2.693,NA,-158.199,3.366
717,5,29,557,397.5,0,122.4,62.22,59.785,NA,0,NA,0,158.199
718,5,30,554.5,396,0,114.7,65.135,62.7,NA,2.915,NA,-149.036,-149.036
719,5,31,554.5,396,0,108.2,65.135,62.7,NA,0,NA,0,149.036
720,5,32,552,394.5,0,119.4,68.051,65.614,NA,2.915,NA,-149.036,-149.036
721,5,33,552,394.5,0,121.5,68.051,65.614,NA,0,NA,0,149.036
722,5,34,550,394,0,119,70.112,67.576,NA,2.062,NA,-165.964,-165.964
723,5,35,550,394,0,119.8,70.112,67.576,NA,0,NA,0,165.964
724,5,36,550,394,0,110.5,70.112,67.576,NA,0,NA,0,0
725,5,37,547.5,394,0,130,72.612,69.715,NA,2.5,NA,180,180
726,5,38,547.5,394,0,127.1,72.612,69.715,NA,0,NA,0,-180
727,5,39,545.5,393,0,123.9,74.848,71.946,NA,2.236,NA,-153.435,-153.435
728,5,40,544.5,392.5,0,132.8,75.966,73.062,NA,1.118,NA,-153.435,0
729,5,41,541.5,390,0,122.2,79.872,76.917,NA,3.905,NA,-140.194,13.241
730,5,42,540.5,390,0,131.7,80.872,77.777,NA,1,NA,180,-39.806
731,5,43,540.5,389.5,0,122,81.372,78.032,NA,0.5,NA,-90,90
732,5,44,540.5,389.5,0,119.8,81.372,78.032,NA,0,NA,0,90
733,5,45,537.5,388,0,121.7,84.726,81.377,NA,3.354,NA,-153.435,-153.435
734,5,46,535,386.5,0,138.5,87.641,84.293,NA,2.915,NA,-149.036,4.399
735,5,47,535,386,0,116.7,88.141,84.549,NA,0.5,NA,-90,59.036
736,5,48,535,386,0,108.4,88.141,84.549,NA,0,NA,0,90
737,5,49,532.5,384.5,0,113.6,91.057,87.464,NA,2.915,NA,-149.036,-149.036
738,5,50,527,381,0,125.2,97.576,93.981,NA,6.519,NA,-147.529,1.507
739,5,51,523,378,0,124.5,102.576,98.957,NA,5,NA,-143.13,4.399
740,5,52,523,378.5,0,130.1,103.076,98.698,NA,0.5,NA,90,-126.87
741,5,53,520,379,0,156.2,106.117,101.027,NA,3.041,NA,170.538,80.538
742,5,54,522,379,0,138.5,108.117,99.3,NA,2,NA,0,-170.538
743,5,55,524.5,379.5,0,108.2,110.667,96.897,NA,2.55,NA,11.31,11.31
744,5,56,521,377,0,105,114.968,101.185,NA,4.301,NA,-144.462,-155.772
745,5,57,519,375.5,0,109.3,117.468,103.674,NA,2.5,NA,-143.13,1.332
746,5,58,517,375,0,104.7,119.529,105.643,NA,2.062,NA,-165.964,-22.834
747,5,59,516.5,375,0,102.5,120.029,106.072,NA,0.5,NA,180,-14.036
748,5,60,514,374.5,0,134.3,122.579,108.477,NA,2.55,NA,-168.69,11.31
749,5,61,513,374.5,0,143.8,123.579,109.34,NA,1,NA,180,-11.31
750,5,62,511,373,0,132.3,126.079,111.824,NA,2.5,NA,-143.13,36.87
751,5,63,510,373,0,138.5,127.079,112.688,NA,1,NA,180,-36.87
752,5,64,510,373,0,135.9,127.079,112.688,NA,0,NA,0,-180
753,5,65,510,372,0,114.2,128.079,113.192,NA,1,NA,-90,-90
754,5,66,508.5,371,0,102.9,129.882,114.992,NA,1.803,NA,-146.31,-56.31
755,5,67,508.5,371,0,95.7,129.882,114.992,NA,0,NA,0,146.31
756,5,68,507.5,371,0,106,130.882,115.854,NA,1,NA,180,180
757,5,69,507.5,371,0,105,130.882,115.854,NA,0,NA,0,-180
758,5,70,507.5,371,0,97.7,130.882,115.854,NA,0,NA,0,0
759,5,71,506,371,0,108.2,132.382,117.152,NA,1.5,NA,180,180
760,5,72,505,370,0,110.3,133.796,118.518,NA,1.414,NA,-135,45
761,5,73,504,370,0,110.5,134.796,119.384,NA,1,NA,180,-45
762,5,74,504,370,0,102.8,134.796,119.384,NA,0,NA,0,-180
763,5,75,504,370,0,95.1,134.796,119.384,NA,0,NA,0,0
