Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
325,3,35,938,635.333,0,51.2,32.996,29.417,NA,0.687,NA,104.036,-49.399
326,3,36,936.833,635.5,0,40.7,34.174,30.594,NA,1.179,NA,171.87,67.834
327,3,37,935.833,635.833,0,45,35.228,31.64,NA,1.054,NA,161.565,-10.305
328,3,38,935,636.333,0,48.6,36.2,32.558,NA,0.972,NA,149.036,-12.529
329,3,39,933.833,635.833,0,48,37.469,33.602,NA,1.269,NA,-156.801,54.162
330,3,40,935,636.333,0,45.3,38.739,32.558,NA,1.269,NA,23.199,180
331,3,41,933.5,636.333,0,45,40.239,34.027,NA,1.5,NA,180,156.801
332,3,42,931.833,636.5,0,45.3,41.914,35.693,NA,1.675,NA,174.289,-5.711
333,3,43,931.833,636.5,0,46.7,41.914,35.693,NA,0,NA,0,-174.289
334,3,44,930.667,636.333,0,48,43.092,36.807,NA,1.179,NA,-171.87,-171.87
335,3,45,930.333,636.667,0,47,43.563,37.197,NA,0.471,NA,135,-53.13
336,3,46,930.167,636.667,0,45,43.73,37.36,NA,0.167,NA,180,45
337,3,47,929.333,636.667,0,45.3,44.563,38.179,NA,0.833,NA,180,0
338,3,48,928.667,636.667,0,46.7,45.23,38.834,NA,0.667,NA,180,0
339,3,49,927.833,636.667,0,48.7,46.063,39.653,NA,0.833,NA,180,0
340,3,50,927.833,636.667,0,48.7,46.063,39.653,NA,0,NA,0,-180
341,3,51,927.333,636.667,0,48.1,46.563,40.145,NA,0.5,NA,180,180
342,3,52,927.333,636.667,0,46.7,46.563,40.145,NA,0,NA,0,-180
343,3,53,926.667,636.833,0,44.8,47.251,40.831,NA,0.687,NA,165.964,165.964
344,3,54,926.667,636.833,0,46.4,47.251,40.831,NA,0,NA,0,-165.964
345,3,55,926.333,636.833,0,48,47.584,41.159,NA,0.333,NA,180,180
346,3,56,926.167,636.833,0,46.4,47.751,41.323,NA,0.167,NA,180,0
347,3,57,924.167,637,0,48.3,49.758,43.321,NA,2.007,NA,175.236,-4.764
348,3,58,923.667,637.333,0,49.8,50.359,43.872,NA,0.601,NA,146.31,-28.926
349,3,59,922.167,637.333,0,55.1,51.859,45.348,NA,1.5,NA,180,33.69
350,3,60,921.833,638.5,0,45.3,53.072,45.891,NA,1.213,NA,105.945,-74.055
351,3,61,920.333,639.167,0,50.8,54.713,47.494,NA,1.641,NA,156.038,50.092
352,3,62,919.833,639.333,0,46.5,55.24,48.018,NA,0.527,NA,161.565,5.528
353,3,63,919.333,640,0,49.8,56.074,48.647,NA,0.833,NA,126.87,-34.695
354,3,64,918.5,640.333,0,43.7,56.971,49.533,NA,0.898,NA,158.199,31.329
355,3,65,918.333,640.5,0,43.7,57.207,49.732,NA,0.236,NA,135,-23.199
356,3,66,916,640.5,0,53.1,59.54,52.01,NA,2.333,NA,180,45
357,3,67,914.5,641.667,0,46.4,61.441,53.729,NA,1.9,NA,142.125,-37.875
358,3,68,914.333,642,0,46.4,61.813,53.968,NA,0.373,NA,116.565,-25.56
359,3,69,914.333,642.167,0,46.4,61.98,54.006,NA,0.167,NA,90,-26.565
360,3,70,913.5,642.5,0,40.7,62.877,54.895,NA,0.898,NA,158.199,68.199
361,3,71,913.5,642.667,0,38.3,63.044,54.935,NA,0.167,NA,90,-68.199
362,3,72,912.5,642.333,0,41.8,64.098,55.828,NA,1.054,NA,-161.565,108.435
363,3,73,912.5,642.333,0,45.6,64.098,55.828,NA,0,NA,0,161.565
364,3,74,912.333,642.333,0,48.2,64.265,55.991,NA,0.167,NA,180,180
365,3,75,911.333,642.333,0,46.7,65.265,56.964,NA,1,NA,180,0
366,3,76,911.333,642.333,0,41.7,65.265,56.964,NA,0,NA,0,-180
367,3,77,910.667,642.333,0,40.7,65.932,57.614,NA,0.667,NA,180,180
368,3,78,909.5,642.5,0,37.3,67.11,58.789,NA,1.179,NA,171.87,-8.13
369,3,79,908.833,642.5,0,42.1,67.777,59.439,NA,0.667,NA,180,8.13
370,3,80,907.667,642.5,0,45.3,68.943,60.578,NA,1.167,NA,180,0
371,3,81,907.5,642.667,0,38.3,69.179,60.777,NA,0.236,NA,135,-45
372,3,82,906.5,643,0,40.1,70.233,61.825,NA,1.054,NA,161.565,26.565
373,3,83,906.167,643,0,40.7,70.567,62.151,NA,0.333,NA,180,18.435
374,3,84,904,643,0,50.1,72.733,64.267,NA,2.167,NA,180,0
375,3,85,903.5,643.167,0,44,73.26,64.791,NA,0.527,NA,161.565,-18.435
376,3,86,902.333,643.167,0,51.7,74.427,65.932,NA,1.167,NA,180,18.435
377,3,87,902.333,643.167,0,48.2,74.427,65.932,NA,0,NA,0,-180
378,3,88,901.833,643,0,48.2,74.954,66.387,NA,0.527,NA,-161.565,-161.565
379,3,89,901.167,642.667,0,50.1,75.699,66.974,NA,0.745,NA,-153.435,8.13
380,3,90,900.667,642.5,0,50.1,76.226,67.432,NA,0.527,NA,-161.565,-8.13
381,3,91,900.167,642.167,0,51.7,76.827,67.859,NA,0.601,NA,-146.31,15.255
382,3,92,899.333,641.833,0,61.1,77.725,68.617,NA,0.898,NA,-158.199,-11.889
383,3,93,898,641.167,0,59.8,79.216,69.815,NA,1.491,NA,-153.435,4.764
384,3,94,897,641.333,0,64.4,80.229,70.829,NA,1.014,NA,170.538,-36.027
385,3,95,897,641.333,0,61.1,80.229,70.829,NA,0,NA,0,-170.538
386,3,96,896.167,641.167,0,61.1,81.079,71.623,NA,0.85,NA,-168.69,-168.69
387,3,97,896.167,641.167,0,67.7,81.079,71.623,NA,0,NA,0,168.69
388,3,98,894.833,641.167,0,59.5,82.412,72.939,NA,1.333,NA,180,180
389,3,99,894.833,640.167,0,66.1,83.412,72.786,NA,1,NA,-90,90
390,3,100,894.833,640.167,0,60,83.412,72.786,NA,0,NA,0,90
391,3,101,894.833,640.167,0,59.2,83.412,72.786,NA,0,NA,0,0
392,3,102,894.167,640.167,0,59.4,84.079,73.445,NA,0.667,NA,180,180
393,3,103,894.167,640.167,0,64.8,84.079,73.445,NA,0,NA,0,-180
394,3,104,894.167,640.167,0,65,84.079,73.445,NA,0,NA,0,0
395,3,105,893.667,640.167,0,57.7,84.579,73.94,NA,0.5,NA,180,180
396,3,106,893.667,639.667,0,53.7,85.079,73.87,NA,0.5,NA,-90,90
397,3,107,893.667,639.667,0,60.8,85.079,73.87,NA,0,NA,0,90
398,3,108,893.667,639.667,0,59.8,85.079,73.87,NA,0,NA,0,0
399,3,109,893.667,639.667,0,63.1,85.079,73.87,NA,0,NA,0,0
400,3,110,891.333,641.167,0,53.2,87.853,76.396,NA,2.774,NA,147.265,147.265
401,3,111,890.833,641.167,0,50.2,88.353,76.89,NA,0.5,NA,180,32.735
402,3,112,890.667,641.167,0,54.8,88.52,77.055,NA,0.167,NA,180,0
403,3,113,890.167,641.167,0,58,89.02,77.549,NA,0.5,NA,180,0
404,3,114,890.167,641.167,0,58,89.02,77.549,NA,0,NA,0,-180
405,3,115,890.167,641.167,0,56.4,89.02,77.549,NA,0,NA,0,0
406,3,116,890.167,641.167,0,55.3,89.02,77.549,NA,0,NA,0,0
407,3,117,890.167,641.167,0,55.3,89.02,77.549,NA,0,NA,0,0
408,3,118,890.167,641.167,0,59.4,89.02,77.549,NA,0,NA,0,0
409,3,119,890.833,640.833,0,56.1,89.765,76.84,NA,0.745,NA,-26.565,-26.565
410,3,120,890.833,640.833,0,56.1,89.765,76.84,NA,0,NA,0,26.565
411,3,121,890.833,640.833,0,56.4,89.765,76.84,NA,0,NA,0,0
412,3,122,889.833,641,0,60.1,90.779,77.854,NA,1.014,NA,170.538,170.538
413,3,123,889.833,641,0,63.8,90.779,77.854,NA,0,NA,0,-170.538
414,3,124,889.833,641.333,0,52.1,91.112,77.904,NA,0.333,NA,90,90
415,3,125,889.833,641.333,0,61.7,91.112,77.904,NA,0,NA,0,-90
416,3,126,889.833,641.333,0,62.5,91.112,77.904,NA,0,NA,0,0
417,3,127,889.667,641.333,0,60.1,91.279,78.069,NA,0.167,NA,180,180
418,3,128,889.667,641.333,0,62.5,91.279,78.069,NA,0,NA,0,-180
419,3,129,889,641.833,0,54.8,92.112,78.804,NA,0.833,NA,143.13,143.13
420,3,130,889,641.833,0,58,92.112,78.804,NA,0,NA,0,-143.13
421,3,131,889,641.833,0,53.1,92.112,78.804,NA,0,NA,0,0
422,3,132,889,641.833,0,58.4,92.112,78.804,NA,0,NA,0,0
423,3,133,889,642.167,0,56.4,92.446,78.857,NA,0.333,NA,90,90
424,3,134,889.167,642.667,0,46.7,92.973,78.775,NA,0.527,NA,71.565,-18.435
425,3,135,889.167,642.833,0,53.2,93.139,78.803,NA,0.167,NA,90,18.435
426,3,136,889.167,642.833,0,50.5,93.139,78.803,NA,0,NA,0,-90
427,3,137,889.167,642.833,0,50.5,93.139,78.803,NA,0,NA,0,0
428,3,138,889.167,642.833,0,48.1,93.139,78.803,NA,0,NA,0,0
429,3,139,889.167,642.833,0,55.5,93.139,78.803,NA,0,NA,0,0
430,3,140,889.167,642.833,0,54.5,93.139,78.803,NA,0,NA,0,0
431,3,141,889.167,642.833,0,56.7,93.139,78.803,NA,0,NA,0,0
432,3,142,889.167,642.833,0,58.4,93.139,78.803,NA,0,NA,0,0
433,3,143,888.333,644.167,0,48.3,94.712,79.858,NA,1.572,NA,122.005,122.005
434,3,144,888.333,644.167,0,51.5,94.712,79.858,NA,0,NA,0,-122.005
435,3,145,888.333,644.167,0,51.7,94.712,79.858,NA,0,NA,0,0
436,4,1,970.5,660.75,0,41.4,0,0,NA,NA,NA,NA,NA
437,4,2,970.5,660.75,0,46.2,0,0,NA,0,NA,0,NA
438,4,3,969,660.75,0,47.8,1.5,1.5,NA,1.5,NA,180,180
439,4,4,967.5,661.25,0,43.7,3.081,3.041,NA,1.581,NA,161.565,-18.435
440,4,5,967,661.25,0,46.7,3.581,3.536,NA,0.5,NA,180,18.435
441,4,6,966.25,661.25,0,44,4.331,4.279,NA,0.75,NA,180,0
442,4,7,965.25,661.25,0,45.7,5.331,5.274,NA,1,NA,180,0
443,4,8,965.25,661.25,0,42.7,5.331,5.274,NA,0,NA,0,-180
444,4,9,964.5,661.25,0,42.7,6.081,6.021,NA,0.75,NA,180,180
445,4,10,963.75,661.25,0,45.1,6.831,6.768,NA,0.75,NA,180,0
446,4,11,963.25,661.25,0,42.1,7.331,7.267,NA,0.5,NA,180,0
447,4,12,963.25,661.25,0,43.7,7.331,7.267,NA,0,NA,0,-180
448,4,13,961.75,661.25,0,44.8,8.831,8.764,NA,1.5,NA,180,180
449,4,14,960.75,661.25,0,44.8,9.831,9.763,NA,1,NA,180,0
450,4,15,960.5,661.25,0,44.1,10.081,10.012,NA,0.25,NA,180,0
451,4,16,960,661.25,0,46.8,10.581,10.512,NA,0.5,NA,180,0
452,4,17,960,661.25,0,43.8,10.581,10.512,NA,0,NA,0,-180
453,4,18,958.5,661.25,0,46.8,12.081,12.01,NA,1.5,NA,180,180
454,4,19,958,661.25,0,45.1,12.581,12.51,NA,0.5,NA,180,0
455,4,20,956.75,661.25,0,45.4,13.831,13.759,NA,1.25,NA,180,0
456,4,21,956.75,661.25,0,43.8,13.831,13.759,NA,0,NA,0,-180
457,4,22,955.75,661.25,0,45.7,14.831,14.758,NA,1,NA,180,180
458,4,23,953.5,661.75,0,45.1,17.136,17.029,NA,2.305,NA,167.471,-12.529
459,4,24,953,661.75,0,48.3,17.636,17.529,NA,0.5,NA,180,12.529
460,4,25,952.5,661.75,0,46.8,18.136,18.028,NA,0.5,NA,180,0
461,4,26,952.5,661.75,0,45.4,18.136,18.028,NA,0,NA,0,-180
462,4,27,951.75,662,0,45.4,18.927,18.792,NA,0.791,NA,161.565,161.565
463,4,28,951,663,0,44.1,20.177,19.629,NA,1.25,NA,126.87,-34.695
464,4,29,949.5,663,0,45.4,21.677,21.12,NA,1.5,NA,180,53.13
465,4,30,949.25,663,0,48.4,21.927,21.369,NA,0.25,NA,180,0
466,4,31,949.25,663,0,48.7,21.927,21.369,NA,0,NA,0,-180
467,4,32,947.5,664,0,40.4,23.942,23.228,NA,2.016,NA,150.255,150.255
468,4,33,947.5,664,0,48.6,23.942,23.228,NA,0,NA,0,-150.255
469,4,34,946.25,665,0,44.1,25.543,24.62,NA,1.601,NA,141.34,141.34
470,4,35,943.75,665,0,45.6,28.043,27.086,NA,2.5,NA,180,38.66
471,4,36,942.25,665.5,0,38.4,29.624,28.647,NA,1.581,NA,161.565,-18.435
472,4,37,941.5,665.75,0,39,30.415,29.428,NA,0.791,NA,161.565,0
473,4,38,940,665.75,0,42.1,31.915,30.907,NA,1.5,NA,180,18.435
474,4,39,940,665.75,0,45.4,31.915,30.907,NA,0,NA,0,-180
475,4,40,938.75,665.75,0,48.4,33.165,32.141,NA,1.25,NA,180,180
476,4,41,937.5,666.25,0,46.5,34.511,33.455,NA,1.346,NA,158.199,-21.801
477,4,42,936.5,666.5,0,39.3,35.542,34.483,NA,1.031,NA,165.964,7.765
478,4,43,936.25,666.5,0,44.9,35.792,34.729,NA,0.25,NA,180,14.036
479,4,44,935.5,666.5,0,41.1,36.542,35.469,NA,0.75,NA,180,0
480,4,45,934.75,666.5,0,43.8,37.292,36.209,NA,0.75,NA,180,0
481,4,46,933.75,666.5,0,45.1,38.292,37.197,NA,1,NA,180,0
482,4,47,932.5,667,0,43.8,39.638,38.511,NA,1.346,NA,158.199,-21.801
483,4,48,932.5,667.25,0,40.2,39.888,38.552,NA,0.25,NA,90,-68.199
484,4,49,931.75,667.25,0,44.1,40.638,39.291,NA,0.75,NA,180,90
485,4,50,930.25,667.5,0,42.1,42.159,40.812,NA,1.521,NA,170.538,-9.462
486,4,51,930.5,667.5,0,40.8,42.409,40.566,NA,0.25,NA,0,-170.538
487,4,52,929.5,668,0,37.1,43.527,41.636,NA,1.118,NA,153.435,153.435
488,4,53,929.5,668,0,38.1,43.527,41.636,NA,0,NA,0,-153.435
489,4,54,929,668,0,38.7,44.027,42.129,NA,0.5,NA,180,180
490,4,55,927.75,668.25,0,39,45.301,43.403,NA,1.275,NA,168.69,-11.31
491,4,56,926.5,668.5,0,45.7,46.576,44.677,NA,1.275,NA,168.69,0
492,4,57,925.5,668.5,0,38.4,47.576,45.662,NA,1,NA,180,11.31
493,4,58,925.5,668.5,0,38.6,47.576,45.662,NA,0,NA,0,-180
494,4,59,925,668.5,0,35.3,48.076,46.155,NA,0.5,NA,180,180
495,4,60,924.5,668.5,0,35.3,48.576,46.648,NA,0.5,NA,180,0
496,4,61,923.75,669.5,0,38.9,49.826,47.562,NA,1.25,NA,126.87,-53.13
497,4,62,921.25,670,0,30.7,52.376,50.111,NA,2.55,NA,168.69,41.82
498,4,63,920.5,670,0,44.1,53.126,50.848,NA,0.75,NA,180,11.31
499,4,64,919.5,670,0,44,54.126,51.832,NA,1,NA,180,0
500,4,65,919.5,670,0,41.1,54.126,51.832,NA,0,NA,0,-180
501,4,66,919.5,672,0,37.1,56.126,52.226,NA,2,NA,90,90
502,4,67,918.75,672,0,37.3,56.876,52.959,NA,0.75,NA,180,90
503,4,68,916.75,672.25,0,42.7,58.891,54.966,NA,2.016,NA,172.875,-7.125
504,4,69,916.75,672.25,0,39.3,58.891,54.966,NA,0,NA,0,-172.875
505,4,70,916,672.25,0,44.1,59.641,55.7,NA,0.75,NA,180,180
506,4,71,915,672,0,45.6,60.672,56.629,NA,1.031,NA,-165.964,14.036
507,4,72,915,672,0,45.4,60.672,56.629,NA,0,NA,0,165.964
508,4,73,915,672,0,40.5,60.672,56.629,NA,0,NA,0,0
509,4,74,915,672,0,42.1,60.672,56.629,NA,0,NA,0,0
510,4,75,915,672,0,44,60.672,56.629,NA,0,NA,0,0
511,4,76,915,672,0,40.5,60.672,56.629,NA,0,NA,0,0
512,4,77,915,672,0,38.4,60.672,56.629,NA,0,NA,0,0
513,4,78,914.5,672,0,35.7,61.172,57.119,NA,0.5,NA,180,180
514,4,79,913,672.25,0,41.1,62.693,58.639,NA,1.521,NA,170.538,-9.462
515,4,80,912.75,672.25,0,42.4,62.943,58.884,NA,0.25,NA,180,9.462
516,4,81,912.75,672.25,0,40.5,62.943,58.884,NA,0,NA,0,-180
517,4,82,912.75,672.25,0,40.2,62.943,58.884,NA,0,NA,0,0
518,4,83,912.75,672.25,0,36,62.943,58.884,NA,0,NA,0,0
519,4,84,913,672.25,0,38.7,63.193,58.639,NA,0.25,NA,0,0
520,4,85,913,672.25,0,37.3,63.193,58.639,NA,0,NA,0,0
521,4,86,913,672.25,0,37.3,63.193,58.639,NA,0,NA,0,0
522,4,87,913,672.25,0,36.4,63.193,58.639,NA,0,NA,0,0
523,4,88,913,672.25,0,37.3,63.193,58.639,NA,0,NA,0,0
524,4,89,913,672.25,0,37.3,63.193,58.639,NA,0,NA,0,0
525,4,90,913,672.25,0,37.3,63.193,58.639,NA,0,NA,0,0
526,4,91,912.75,672.25,0,30.5,63.443,58.884,NA,0.25,NA,180,180
527,4,92,912,672.25,0,39.8,64.193,59.62,NA,0.75,NA,180,0
528,4,93,911.25,671.75,0,37,65.094,60.262,NA,0.901,NA,-146.31,33.69
529,4,94,911.25,671.75,0,41.8,65.094,60.262,NA,0,NA,0,146.31
530,4,95,911.25,671.75,0,37.3,65.094,60.262,NA,0,NA,0,0
531,4,96,910.5,671.75,0,38.4,65.844,61,NA,0.75,NA,180,180
532,4,97,909.75,671.75,0,39.8,66.594,61.738,NA,0.75,NA,180,0
533,4,98,909.75,671.75,0,38.6,66.594,61.738,NA,0,NA,0,-180
534,4,99,909.75,671.75,0,38.4,66.594,61.738,NA,0,NA,0,0
535,4,100,908.5,671.5,0,39.3,67.869,62.925,NA,1.275,NA,-168.69,-168.69
536,4,101,908.5,671.5,0,40.2,67.869,62.925,NA,0,NA,0,168.69
537,4,102,908.5,671.5,0,42.7,67.869,62.925,NA,0,NA,0,0
538,4,103,907.75,671.5,0,41.7,68.619,63.664,NA,0.75,NA,180,180
539,4,104,907.75,671.5,0,42.7,68.619,63.664,NA,0,NA,0,-180
540,4,105,906.75,671.5,0,46.7,69.619,64.65,NA,1,NA,180,180
541,4,106,906.75,671.5,0,47.8,69.619,64.65,NA,0,NA,0,-180
542,4,107,906.25,671.25,0,45.7,70.178,65.102,NA,0.559,NA,-153.435,-153.435
543,4,108,906.25,671.25,0,47.3,70.178,65.102,NA,0,NA,0,153.435
544,4,109,906.25,671.25,0,41.8,70.178,65.102,NA,0,NA,0,0
545,4,110,906,671.25,0,38.7,70.428,65.349,NA,0.25,NA,180,180
546,4,111,906,671.25,0,37,70.428,65.349,NA,0,NA,0,-180
547,4,112,905.25,671.25,0,34.2,71.178,66.089,NA,0.75,NA,180,180
548,4,113,905,671.25,0,31.1,71.428,66.336,NA,0.25,NA,180,0
549,4,114,905,671.25,0,38.7,71.428,66.336,NA,0,NA,0,-180
550,4,115,905,671.25,0,31.8,71.428,66.336,NA,0,NA,0,0
551,4,116,905,671.25,0,28.7,71.428,66.336,NA,0,NA,0,0
552,4,117,903.5,670.75,0,28.7,73.009,67.742,NA,1.581,NA,-161.565,-161.565
553,4,118,903.5,670.75,0,31.8,73.009,67.742,NA,0,NA,0,161.565
554,4,119,903.5,670.75,0,27.3,73.009,67.742,NA,0,NA,0,0
555,4,120,903.5,670.75,0,40.3,73.009,67.742,NA,0,NA,0,0
556,4,121,903.5,670.75,0,35.4,73.009,67.742,NA,0,NA,0,0
557,4,122,903.5,670.5,0,37.3,73.259,67.706,NA,0.25,NA,-90,-90
558,4,123,903.5,670.5,0,37,73.259,67.706,NA,0,NA,0,90
559,4,124,903.5,670.5,0,40.5,73.259,67.706,NA,0,NA,0,0
560,4,125,903.5,670.5,0,38.7,73.259,67.706,NA,0,NA,0,0
561,4,126,903.5,670.5,0,40.5,73.259,67.706,NA,0,NA,0,0
562,4,127,903.5,670.5,0,41.8,73.259,67.706,NA,0,NA,0,0
563,4,128,903.5,670.5,0,45.1,73.259,67.706,NA,0,NA,0,0
564,4,129,903.5,670.5,0,43.7,73.259,67.706,NA,0,NA,0,0
565,4,130,903.5,670.5,0,43.8,73.259,67.706,NA,0,NA,0,0
566,4,131,903.5,670.5,0,46.5,73.259,67.706,NA,0,NA,0,0
567,4,132,903,670.5,0,48.3,73.759,68.201,NA,0.5,NA,180,180
568,4,133,903,670.5,0,48.6,73.759,68.201,NA,0,NA,0,-180
569,4,134,902,670.75,0,42.7,74.79,69.226,NA,1.031,NA,165.964,165.964
570,4,135,902,670.75,0,40.2,74.79,69.226,NA,0,NA,0,-165.964
571,4,136,902,670.75,0,40.7,74.79,69.226,NA,0,NA,0,0
572,4,137,901.5,670.75,0,44.1,75.29,69.721,NA,0.5,NA,180,180
573,4,138,901.5,670.75,0,47.3,75.29,69.721,NA,0,NA,0,-180
574,4,139,901.5,670.75,0,43.7,75.29,69.721,NA,0,NA,0,0
575,4,140,901.5,670.75,0,39,75.29,69.721,NA,0,NA,0,0
576,4,141,901.5,670.75,0,36,75.29,69.721,NA,0,NA,0,0
577,4,142,901,670.75,0,36.7,75.79,70.216,NA,0.5,NA,180,180
578,4,143,901,670.75,0,39.8,75.79,70.216,NA,0,NA,0,-180
579,4,144,900.75,670.75,0,40.5,76.04,70.463,NA,0.25,NA,180,180
580,4,147,900,670.75,0,41.8,76.79,71.206,NA,0.75,NA,180,0
581,5,1,922.25,663.25,0,47,0,0,NA,NA,NA,NA,NA
582,5,2,920.25,663.75,0,50.1,2.062,2.062,NA,2.062,NA,165.964,NA
583,5,3,917.5,664,0,46.5,4.823,4.809,NA,2.761,NA,174.806,8.842
584,5,4,916.25,664.25,0,47.8,6.098,6.083,NA,1.275,NA,168.69,-6.116
585,5,5,915.25,665.25,0,55.2,7.512,7.28,NA,1.414,NA,135,-33.69
586,5,6,912.5,665.25,0,50.4,10.262,9.953,NA,2.75,NA,180,45
587,5,7,912,664,0,49.9,11.608,10.277,NA,1.346,NA,-111.801,68.199
588,5,8,911.25,664.25,0,48.4,12.399,11.045,NA,0.791,NA,161.565,-86.634
589,5,9,910,664.5,0,50.4,13.673,12.314,NA,1.275,NA,168.69,7.125
590,5,10,908.75,664.75,0,48.1,14.948,13.583,NA,1.275,NA,168.69,0
591,5,11,907.5,664.75,0,49.5,16.198,14.826,NA,1.25,NA,180,11.31
592,5,12,906.25,664.5,0,50.1,17.473,16.049,NA,1.275,NA,-168.69,11.31
593,5,13,906.25,664.5,0,52.1,17.473,16.049,NA,0,NA,0,168.69
594,5,14,906.25,664.5,0,46.2,17.473,16.049,NA,0,NA,0,0
595,5,15,906.25,664.5,0,49.8,17.473,16.049,NA,0,NA,0,0
596,5,16,904.75,664.5,0,50.5,18.973,17.545,NA,1.5,NA,180,180
597,5,17,904.75,664.5,0,51.1,18.973,17.545,NA,0,NA,0,-180
598,5,18,902.5,665,0,49.8,21.278,19.827,NA,2.305,NA,167.471,167.471
599,5,19,902.5,665,0,52.2,21.278,19.827,NA,0,NA,0,-167.471
600,5,20,902.5,665,0,56.2,21.278,19.827,NA,0,NA,0,0
601,5,21,902.5,665,0,53.8,21.278,19.827,NA,0,NA,0,0
602,5,22,902.25,665,0,54.8,21.528,20.076,NA,0.25,NA,180,180
603,5,23,902.25,665,0,51.9,21.528,20.076,NA,0,NA,0,-180
604,5,24,901.75,665,0,49.8,22.028,20.575,NA,0.5,NA,180,180
605,5,25,901.5,665,0,50.4,22.278,20.824,NA,0.25,NA,180,0
606,5,26,901.5,665,0,53.7,22.278,20.824,NA,0,NA,0,-180
607,5,27,900.75,665,0,55.1,23.028,21.571,NA,0.75,NA,180,180
608,5,28,900.75,665.5,0,56.8,23.528,21.617,NA,0.5,NA,90,-90
609,5,29,900.75,665.5,0,56.8,23.528,21.617,NA,0,NA,0,-90
610,5,30,899.5,665.5,0,52.1,24.778,22.861,NA,1.25,NA,180,180
611,5,31,897.25,666,0,56.8,27.083,25.151,NA,2.305,NA,167.471,-12.529
612,5,32,897.25,666,0,55.1,27.083,25.151,NA,0,NA,0,-167.471
613,5,33,896,666,0,50.2,28.333,26.394,NA,1.25,NA,180,180
614,5,34,896,666,0,48.1,28.333,26.394,NA,0,NA,0,-180
615,5,35,895,666,0,57.1,29.333,27.388,NA,1,NA,180,180
616,5,36,894,666.25,0,55.2,30.364,28.409,NA,1.031,NA,165.964,-14.036
617,5,37,892.5,666.25,0,51.6,31.864,29.901,NA,1.5,NA,180,14.036
618,5,38,892.5,666.25,0,54.8,31.864,29.901,NA,0,NA,0,-180
619,5,39,892,667,0,56.1,32.765,30.482,NA,0.901,NA,123.69,123.69
620,5,40,890,667,0,58.4,34.765,32.467,NA,2,NA,180,56.31
621,5,41,886.75,667.75,0,52.8,38.1,35.784,NA,3.335,NA,167.005,-12.995
622,5,42,882.5,668.25,0,55.2,42.38,40.063,NA,4.279,NA,173.29,6.285
623,5,43,881,669.25,0,53.9,44.182,41.684,NA,1.803,NA,146.31,-26.98
624,5,44,880.75,669.25,0,54.5,44.432,41.931,NA,0.25,NA,180,33.69
625,5,45,879.75,669.25,0,58.2,45.432,42.921,NA,1,NA,180,0
626,5,46,879.75,669.25,0,56.4,45.432,42.921,NA,0,NA,0,-180
627,5,47,878.75,669.25,0,58.7,46.432,43.912,NA,1,NA,180,180
628,5,48,877.75,669.5,0,56.1,47.463,44.937,NA,1.031,NA,165.964,-14.036
629,5,49,877,669.5,0,58.2,48.213,45.68,NA,0.75,NA,180,14.036
630,5,50,876.25,669.5,0,57.8,48.963,46.423,NA,0.75,NA,180,0
631,5,51,876.25,669.5,0,56.7,48.963,46.423,NA,0,NA,0,-180
632,5,52,876,669.5,0,55.1,49.213,46.67,NA,0.25,NA,180,180
633,5,53,875,669.75,0,55.1,50.244,47.695,NA,1.031,NA,165.964,-14.036
634,5,54,873.75,669.75,0,53.8,51.494,48.934,NA,1.25,NA,180,14.036
635,5,55,872.75,670,0,57.1,52.525,49.958,NA,1.031,NA,165.964,-14.036
636,5,56,872.75,670,0,56.4,52.525,49.958,NA,0,NA,0,-165.964
637,5,57,871.75,671.25,0,55.1,54.126,51.13,NA,1.601,NA,128.66,128.66
638,5,58,870.5,671.5,0,55.5,55.4,52.403,NA,1.275,NA,168.69,40.03
639,5,59,870.25,671.5,0,56.7,55.65,52.65,NA,0.25,NA,180,11.31
640,5,60,869.75,671.5,0,55.1,56.15,53.144,NA,0.5,NA,180,0
641,5,61,869.25,671.5,0,55.1,56.65,53.638,NA,0.5,NA,180,0
642,5,62,867.25,671.75,0,52.8,58.666,55.653,NA,2.016,NA,172.875,-7.125
643,5,63,866.75,672,0,57.5,59.225,56.186,NA,0.559,NA,153.435,-19.44
644,5,64,864.75,672.25,0,54.8,61.24,58.2,NA,2.016,NA,172.875,19.44
645,5,65,863.75,673,0,54.7,62.49,59.307,NA,1.25,NA,143.13,-29.745
646,5,66,861.25,673.25,0,53.1,65.003,61.814,NA,2.512,NA,174.289,31.159
647,5,67,859.25,675.5,0,54.8,68.013,64.18,NA,3.01,NA,131.634,-42.656
648,5,68,855.5,676.25,0,53.7,71.838,68.004,NA,3.824,NA,168.69,37.057
649,5,69,853,677.5,0,52.1,74.633,70.701,NA,2.795,NA,153.435,-15.255
650,5,70,849.25,679.25,0,51.5,78.771,74.733,NA,4.138,NA,154.983,1.548
651,5,71,846.5,679.25,0,49.8,81.521,77.421,NA,2.75,NA,180,25.017
652,5,72,844.75,679.75,0,52.5,83.341,79.237,NA,1.82,NA,164.055,-15.945
653,5,73,841.5,680.5,0,48.7,86.676,82.572,NA,3.335,NA,167.005,2.951
654,5,74,841.5,680.5,0,47,86.676,82.572,NA,0,NA,0,-167.005
